PERIODO,FECHA,HORA,NO2_CENTENARIO,PM10_CENTENARIO,PM10_CORDOBA,PM10_LA_BOCA,CO_PALERMO
2012,17/11/2012,1,54,11,42,0,5
2012,18/11/2012,1,53,12,25,0,6
2012,19/11/2012,1,26,31,41,43,35
2012,20/11/2012,1,28,36,84,0,65
2012,21/11/2012,1,48,9,15,<0,5
2012,22/11/2012,1,6,10,58,0,11
2012,23/11/2012,1,53,20,73,0,6
2012,24/11/2012,1,73,20,35,0,9
2012,25/11/2012,1,31,11,31,0,13
2012,26/11/2012,1,36,10,9,<0,5
2012,27/11/2012,1,41,23,26,0,1
2012,28/11/2012,1,91,31,67,0,36
2012,29/11/2012,1,44,9,32,<0,5
2012,30/11/2012,1,38,6,44,<0,5
2012,01/12/2012,1,64,17,68,0,9
2012,02/12/2012,1,1,31,97,0,39
2012,03/12/2012,1,56,18,21,0,25
2012,04/12/2012,1,7,26,62,0,27
2012,05/12/2012,1,59,30,77,0,1
2012,06/12/2012,1,5,11,35,0,8
2012,07/12/2012,1,S/D,S/D,S/D,20,28
2012,08/12/2012,1,S/D,S/D,45,6,21
2012,09/12/2012,1,S/D,S/D,57,2,32
2012,10/12/2012,1,S/D,S/D,43,44,46
2012,11/12/2012,1,S/D,S/D,31,1,16
2012,12/12/2012,1,99,S/D,26,0,31
2012,13/12/2012,1,S/D,S/D,34,29,14
2012,14/12/2012,1,86,42,5,0,37
2012,15/12/2012,1,S/D,S/D,30,23,26
2012,16/12/2012,1,S/D,S/D,32,36,25
2012,17/12/2012,1,S/D,S/D,S/D,20,24
2012,18/12/2012,1,55,17,51,0,12
2012,19/12/2012,1,54,7,61,0,8
2012,20/12/2012,1,94,18,59,0,27
2012,21/12/2012,1,74,20,71,0,13
2012,22/12/2012,1,8,32,19,0,27
2012,23/12/2012,1,4,9,5,0,6
2012,24/12/2012,1,65,25,38,0,7
2012,25/12/2012,1,76,5,16,0,13
2012,26/12/2012,1,35,12,1,<0,5
2012,27/12/2012,1,53,21,52,<0,5
2012,28/12/2012,1,43,10,28,0,9
2012,29/12/2012,1,51,16,1,0,14
2012,30/12/2012,1,48,14,6,0,15
2012,31/12/2012,1,49,11,7,0,2
2013,01/01/2013,1,38,3,15,<0,5
2013,02/01/2013,1,25,10,13,<0,5
2013,03/01/2013,1,33,11,12,0,7
2013,04/01/2013,1,43,9,9,0,7
2013,05/01/2013,1,63,26,38,S/D,S/D
2013,06/01/2013,1,58,17,26,S/D,S/D
2013,07/01/2013,1,65,15,1,S/D,S/D
2013,08/01/2013,1,56,13,7,S/D,S/D
2013,09/01/2013,1,8,39,75,S/D,S/D
2013,10/01/2013,1,49,8,32,S/D,S/D
2013,11/01/2013,1,53,16,32,S/D,S/D
2013,12/01/2013,1,S/D,S/D,14,7,13
2013,13/01/2013,1,S/D,S/D,14,5,14
2013,14/01/2013,1,S/D,S/D,19,5,15
2013,15/01/2013,1,S/D,S/D,17,5,14
2013,16/01/2013,1,S/D,S/D,19,5,13
2013,17/01/2013,1,S/D,S/D,28,8,9
2013,18/01/2013,1,S/D,S/D,20,5,11
2013,19/01/2013,1,S/D,S/D,27,5,7
2013,20/01/2013,1,S/D,S/D,16,13,12
2013,21/01/2013,1,S/D,S/D,17,5,14
2013,22/01/2013,1,S/D,S/D,15,5,8
2013,23/01/2013,1,S/D,S/D,17,5,12
2013,24/01/2013,1,S/D,S/D,27,28,26
2013,25/01/2013,1,S/D,S/D,15,5,5
2013,26/01/2013,1,S/D,S/D,S/D,11,27
2013,27/01/2013,1,S/D,S/D,S/D,21,24
2013,28/01/2013,1,S/D,S/D,S/D,17,20
2013,29/01/2013,1,S/D,S/D,39,24,32
2013,30/01/2013,1,S/D,S/D,20,11,11
2013,31/01/2013,1,S/D,S/D,29,22,10
2013,01/02/2013,1,S/D,S/D,26,6,14
2013,02/02/2013,1,S/D,S/D,S/D,17,36
2013,03/02/2013,1,S/D,S/D,S/D,5,21
2013,04/02/2013,1,S/D,S/D,S/D,8,20
2013,05/02/2013,1,S/D,S/D,S/D,11,16
2013,06/02/2013,1,S/D,S/D,31,5,10
2013,07/02/2013,1,S/D,S/D,24,5,S/D
2013,08/02/2013,1,S/D,S/D,17,5,S/D
2013,09/02/2013,1,S/D,S/D,18,5,S/D
2013,10/02/2013,1,S/D,S/D,S/D,S/D,39
2013,11/02/2013,1,S/D,S/D,S/D,S/D,21
2013,12/02/2013,1,S/D,S/D,S/D,S/D,19
2013,13/02/2013,1,S/D,S/D,S/D,S/D,23
2013,14/02/2013,1,S/D,S/D,S/D,14,S/D
2013,15/02/2013,1,S/D,S/D,S/D,7,S/D
2013,16/02/2013,1,S/D,S/D,21,17,10
2013,17/02/2013,1,S/D,S/D,10,12,14
2013,18/02/2013,1,S/D,S/D,17,5,6
2013,19/02/2013,1,35,16,18,<0,5
2013,20/02/2013,1,51,18,8,<0,5
2013,21/02/2013,1,45,12,19,<0,5
2013,22/02/2013,1,46,15,54,<0,5
2013,23/02/2013,1,55,15,42,0,7
2013,24/02/2013,1,5,15,7,0,15
2013,25/02/2013,1,49,20,2,<0,5
2013,26/02/2013,1,35,17,47,<0,5
2013,27/02/2013,1,6,34,74,0,9
2013,28/02/2013,1,43,24,11,0,11
2013,01/03/2013,1,35,19,49,<0,5
2013,02/03/2013,1,51,17,32,0,6
2013,03/03/2013,1,39,17,12,<0,5
2013,04/03/2013,1,36,20,29,<0,5
2013,05/03/2013,1,51,26,75,0,9
2013,06/03/2013,1,53,34,8,0,15
2013,07/03/2013,1,76,40,34,0,3
2013,08/03/2013,1,63,26,27,0,17
2013,09/03/2013,1,65,23,36,0,6
2013,10/03/2013,1,76,29,36,0,19
2013,11/03/2013,1,53,43,38,0,7
2013,12/03/2013,1,86,42,95,0,27
2013,13/03/2013,1,41,32,25,<0,5
2013,14/03/2013,1,53,37,77,<0,5
2013,15/03/2013,1,46,39,12,<0,5
2013,16/03/2013,1,54,35,98,<0,5
2013,17/03/2013,1,38,30,1,<0,5
2013,18/03/2013,1,46,37,24,0,5
2013,19/03/2013,1,41,21,24,<0,5
2013,20/03/2013,1,4,28,43,0,5
2013,21/03/2013,1,53,25,43,0,7
2013,22/03/2013,1,49,S/D,83,<0,5
2013,23/03/2013,1,1,75,27,0,45
2013,24/03/2013,1,S/D,S/D,S/D,13,S/D
2013,25/03/2013,1,S/D,S/D,S/D,17,S/D
2013,26/03/2013,1,85,56,52,0,23
2013,27/03/2013,1,6,47,67,0,13
2013,28/03/2013,1,54,13,67,0,12
2013,29/03/2013,1,55,20,23,0,8
2013,30/03/2013,1,5,11,23,0,7
2013,31/03/2013,1,51,21,41,0,5
2013,01/04/2013,1,S/D,25,S/D,5,8
2013,02/04/2013,1,S/D,S/D,S/D,5,9
2013,03/04/2013,1,S/D,S/D,S/D,7,10
2013,04/04/2013,1,99,S/D,26,0,31
2013,05/04/2013,1,81,S/D,24,0,16
2013,06/04/2013,1,84,S/D,92,0,14
2013,07/04/2013,1,34,S/D,22,<0,5
2013,08/04/2013,1,3,S/D,16,0,42
2013,09/04/2013,1,S/D,S/D,S/D,18,21
2013,10/04/2013,1,48,21,46,0,8
2013,11/04/2013,1,54,15,49,0,7
2013,12/04/2013,1,89,19,29,0,1
2013,13/04/2013,1,48,19,47,<0,5
2013,14/04/2013,1,91,28,68,0,32
2013,15/04/2013,1,64,25,44,0,16
2013,16/04/2013,1,63,16,17,<0,5
2013,17/04/2013,1,63,19,7,0,8
2013,18/04/2013,1,46,27,31,0,6
2013,19/04/2013,1,3,27,2,0,42
2013,20/04/2013,1,5,35,6,0,69
2013,21/04/2013,1,65,27,41,0,12
2013,22/04/2013,1,54,15,31,0,1
2013,23/04/2013,1,68,21,81,0,1
2013,24/04/2013,1,93,17,84,0,15
2013,25/04/2013,1,7,19,6,S/D,S/D
2013,26/04/2013,1,28,30,76,0,76
2013,27/04/2013,1,61,19,52,0,9
2013,28/04/2013,1,63,22,26,0,7
2013,29/04/2013,1,53,17,27,0,11
2013,30/04/2013,1,9,27,33,0,2
2013,01/05/2013,1,58,15,68,0,16
2013,02/05/2013,1,46,14,6,0,9
2013,03/05/2013,1,55,19,58,0,1
2013,04/05/2013,1,43,20,41,<0,5
2013,05/05/2013,1,99,23,76,0,39
2013,06/05/2013,1,8,21,1,0,28
2013,07/05/2013,1,38,9,29,<0,5
2013,08/05/2013,1,79,18,25,0,16
2013,09/05/2013,1,6,20,33,0,46
2013,10/05/2013,1,95,17,S/D,4,18
2013,11/05/2013,1,39,27,47,0,46
2013,12/05/2013,1,16,23,16,0,37
2013,13/05/2013,1,78,21,5,S/D,S/D
2013,14/05/2013,1,71,15,75,0,6
2013,15/05/2013,1,63,11,91,0,9
2013,16/05/2013,1,49,17,47,0,6
2013,17/05/2013,1,5,32,1,0,36
2013,18/05/2013,1,15,26,48,0,16
2013,19/05/2013,1,75,20,2,0,9
2013,20/05/2013,1,6,19,7,0,6
2013,21/05/2013,1,1,26,62,0,33
2013,22/05/2013,1,55,25,85,S/D,S/D
2013,23/05/2013,1,11,19,58,S/D,S/D
2013,24/05/2013,1,7,23,63,S/D,S/D
2013,25/05/2013,1,58,14,50,S/D,S/D
2013,26/05/2013,1,63,13,13,S/D,S/D
2013,27/05/2013,1,49,22,27,S/D,S/D
2013,28/05/2013,1,71,13,24,S/D,S/D
2013,29/05/2013,1,11,22,99,S/D,S/D
2013,30/05/2013,1,48,14,20,S/D,S/D
2013,31/05/2013,1,3,19,23,S/D,S/D
2013,01/06/2013,1,21,31,20,S/D,S/D
2013,02/06/2013,1,84,21,35,S/D,S/D
2013,03/06/2013,1,93,22,44,S/D,S/D
2013,04/06/2013,1,8,23,36,S/D,S/D
2013,05/06/2013,1,63,34,165,S/D,S/D
2013,06/06/2013,1,61,10,17,S/D,S/D
2013,07/06/2013,1,94,22,22,S/D,S/D
2013,08/06/2013,1,9,22,40,S/D,S/D
2013,09/06/2013,1,61,17,22,S/D,S/D
2013,10/06/2013,1,86,17,49,S/D,S/D
2013,11/06/2013,1,64,24,53,S/D,S/D
2013,12/06/2013,1,7,25,35,S/D,S/D
2013,13/06/2013,1,45,24,39,S/D,S/D
2013,14/06/2013,1,28,15,56,S/D,S/D
2013,15/06/2013,1,46,19,26,S/D,S/D
2013,16/06/2013,1,65,19,22,S/D,S/D
2013,17/06/2013,1,58,18,26,S/D,S/D
2013,18/06/2013,1,76,15,27,S/D,S/D
2013,19/06/2013,1,5,16,33,S/D,S/D
2013,20/06/2013,1,31,26,102,S/D,S/D
2013,21/06/2013,1,26,29,113,S/D,S/D
2013,22/06/2013,1,5,21,29,S/D,S/D
2013,23/06/2013,1,71,25,47,S/D,S/D
2013,24/06/2013,1,58,29,36,S/D,S/D
2013,25/06/2013,1,59,29,54,S/D,S/D
2013,26/06/2013,1,69,33,63,S/D,S/D
2013,27/06/2013,1,15,28,48,S/D,S/D
2013,28/06/2013,1,6,17,18,S/D,S/D
2013,29/06/2013,1,63,15,23,S/D,S/D
2013,30/06/2013,1,95,30,75,S/D,S/D
2013,01/07/2013,1,76,24,71,S/D,S/D
2013,02/07/2013,1,5,24,27,S/D,S/D
2013,03/07/2013,1,5,11,8,S/D,S/D
2013,04/07/2013,1,86,14,38,S/D,S/D
2013,05/07/2013,1,15,18,144,S/D,S/D
2013,06/07/2013,1,81,17,60,S/D,S/D
2013,07/07/2013,1,56,14,67,S/D,S/D
2013,08/07/2013,1,73,27,105,S/D,S/D
2013,09/07/2013,1,74,20,27,S/D,S/D
2013,10/07/2013,1,85,15,30,S/D,S/D
2013,11/07/2013,1,14,23,21,S/D,S/D
2013,12/07/2013,1,3,15,77,S/D,S/D
2013,13/07/2013,1,6,16,38,S/D,S/D
2013,14/07/2013,1,8,18,47,S/D,S/D
2013,15/07/2013,1,99,26,140,S/D,S/D
2013,16/07/2013,1,99,23,49,S/D,S/D
2013,17/07/2013,1,35,27,57,S/D,S/D
2013,18/07/2013,1,33,18,42,S/D,S/D
2013,19/07/2013,1,S/D,S/D,28,S/D,S/D
2013,20/07/2013,1,93,29,S/D,S/D,S/D
2013,21/07/2013,1,56,16,S/D,S/D,S/D
2013,22/07/2013,1,7,11,S/D,S/D,S/D
2013,23/07/2013,1,68,12,S/D,S/D,S/D
2013,24/07/2013,1,73,21,S/D,S/D,S/D
2013,25/07/2013,1,36,32,S/D,S/D,S/D
2013,26/07/2013,1,74,19,S/D,S/D,S/D
2013,27/07/2013,1,76,S/D,S/D,S/D,S/D
2013,28/07/2013,1,88,S/D,S/D,S/D,S/D
2013,29/07/2013,1,81,S/D,S/D,S/D,S/D
2013,30/07/2013,1,9,S/D,S/D,S/D,S/D
2013,31/07/2013,1,81,S/D,S/D,1,15
2013,01/08/2013,1,7,S/D,S/D,S/D,38
2013,02/08/2013,1,54,S/D,S/D,1,4
2013,03/08/2013,1,69,S/D,S/D,5,6
2013,04/08/2013,1,73,S/D,S/D,5,8
2013,05/08/2013,1,1,S/D,S/D,42,12
2013,06/08/2013,1,73,S/D,S/D,9,13
2013,07/08/2013,1,74,S/D,S/D,22,7
2013,08/08/2013,1,63,S/D,S/D,6,7
2013,09/08/2013,1,68,S/D,S/D,7,5
2013,10/08/2013,1,4,S/D,S/D,42,14
2013,11/08/2013,1,73,S/D,S/D,17,S/D
2013,12/08/2013,1,8,S/D,S/D,S/D,25
2013,13/08/2013,1,49,S/D,S/D,5,2
2013,14/08/2013,1,99,S/D,S/D,2,9
2013,15/08/2013,1,9,S/D,S/D,23,5
2013,16/08/2013,1,88,S/D,S/D,11,14
2013,17/08/2013,1,91,S/D,S/D,12,15
2013,18/08/2013,1,84,S/D,S/D,8,9
2013,19/08/2013,1,21,S/D,S/D,2,8
2013,20/08/2013,1,86,S/D,S/D,63,16
2013,21/08/2013,1,9,S/D,S/D,11,11
2013,22/08/2013,1,9,S/D,S/D,33,10
2013,23/08/2013,1,39,S/D,S/D,5,S/D
2013,24/08/2013,1,6,S/D,S/D,1,19
2013,25/08/2013,1,5,S/D,S/D,7,18
2013,26/08/2013,1,29,S/D,S/D,5,15
2013,27/08/2013,1,54,S/D,S/D,5,18
2013,28/08/2013,1,55,S/D,S/D,2,16
2013,29/08/2013,1,71,S/D,S/D,18,12
2013,30/08/2013,1,9,S/D,S/D,3,27
2013,31/08/2013,1,96,S/D,S/D,48,29
2013,01/09/2013,1,81,S/D,S/D,15,16
2013,02/09/2013,1,68,S/D,S/D,1,15
2013,03/09/2013,1,64,S/D,S/D,6,15
2013,04/09/2013,1,56,S/D,S/D,5,12
2013,05/09/2013,1,66,S/D,S/D,5,8
2013,06/09/2013,1,99,S/D,S/D,13,10
2013,07/09/2013,1,78,S/D,S/D,13,13
2013,08/09/2013,1,59,S/D,S/D,67,22
2013,09/09/2013,1,93,S/D,S/D,43,18
2013,10/09/2013,1,8,S/D,S/D,23,18
2013,11/09/2013,1,S/D,S/D,S/D,15,37
2013,12/09/2013,1,86,S/D,S/D,15,13
2013,13/09/2013,1,51,S/D,S/D,5,6
2013,14/09/2013,1,49,S/D,S/D,5,5
2013,15/09/2013,1,48,S/D,S/D,5,5
2013,16/09/2013,1,5,S/D,S/D,5,4
2013,17/09/2013,1,66,S/D,S/D,5,7
2013,18/09/2013,1,S/D,S/D,S/D,21,11
2013,19/09/2013,1,S/D,S/D,S/D,27,24
2013,20/09/2013,1,S/D,S/D,S/D,12,39
2013,21/09/2013,1,79,S/D,S/D,26,26
2013,22/09/2013,1,71,S/D,S/D,15,9
2013,23/09/2013,1,21,S/D,S/D,5,16
2013,24/09/2013,1,24,S/D,S/D,5,16
2013,25/09/2013,1,19,S/D,S/D,5,13
2013,26/09/2013,1,S/D,S/D,S/D,8,20
2013,27/09/2013,1,S/D,S/D,S/D,11,16
2013,28/09/2013,1,S/D,S/D,S/D,12,18
2013,29/09/2013,1,S/D,S/D,S/D,9,18
2013,30/09/2013,1,S/D,S/D,S/D,10,12
2013,01/10/2013,1,S/D,S/D,S/D,18,15
2013,02/10/2013,1,S/D,S/D,S/D,20,23
2013,03/10/2013,1,43,S/D,S/D,5,9
2013,04/10/2013,1,2,S/D,S/D,6,15
2013,05/10/2013,1,34,17,S/D,7,12
2013,06/10/2013,1,S/D,S/D,S/D,16,17
2013,07/10/2013,1,S/D,S/D,S/D,8,16
2013,08/10/2013,1,43,17,S/D,6,9
2013,09/10/2013,1,46,16,S/D,8,11
2013,10/10/2013,1,74,29,S/D,6,21
2013,11/10/2013,1,45,21,S/D,6,13
2013,12/10/2013,1,34,19,S/D,5,15
2013,13/10/2013,1,34,13,S/D,5,11
2013,14/10/2013,1,43,20,S/D,5,12
2013,15/10/2013,1,6,51,S/D,59,35
2013,16/10/2013,1,71,19,S/D,1,20
2013,17/10/2013,1,75,30,S/D,12,18
2013,18/10/2013,1,61,19,S/D,5,10
2013,19/10/2013,1,74,28,S/D,24,22
2013,20/10/2013,1,48,13,S/D,5,11
2013,21/10/2013,1,64,22,S/D,6,18
2013,22/10/2013,1,34,11,S/D,5,11
2013,23/10/2013,1,45,13,S/D,5,10
2013,24/10/2013,1,48,11,S/D,5,9
2013,25/10/2013,1,25,22,S/D,5,13
2013,26/10/2013,1,45,17,S/D,5,10
2013,27/10/2013,1,36,35,S/D,57,20
2013,28/10/2013,1,24,12,S/D,5,10
2013,29/10/2013,1,41,10,S/D,5,9
2013,30/10/2013,1,49,25,S/D,5,17
2013,31/10/2013,1,43,12,S/D,9,19
2013,01/11/2013,1,63,18,S/D,5,9
2013,02/11/2013,1,56,10,S/D,6,10
2013,03/11/2013,1,5,13,S/D,5,8
2013,04/11/2013,1,54,26,S/D,13,16
2013,05/11/2013,1,29,12,S/D,5,11
2013,06/11/2013,1,41,12,S/D,5,10
2013,07/11/2013,1,38,10,S/D,7,10
2013,08/11/2013,1,95,26,S/D,26,20
2013,09/11/2013,1,9,27,S/D,25,20
2013,10/11/2013,1,39,S/D,S/D,7,13
2013,11/11/2013,1,55,S/D,S/D,6,7
2013,12/11/2013,1,95,S/D,S/D,18,18
2013,13/11/2013,1,45,S/D,S/D,5,14
2013,14/11/2013,1,43,S/D,S/D,5,11
2013,15/11/2013,1,51,S/D,S/D,11,13
2013,16/11/2013,1,29,S/D,S/D,5,11
2013,17/11/2013,1,45,S/D,S/D,7,12
2013,18/11/2013,1,39,S/D,S/D,6,8
2013,19/11/2013,1,45,S/D,S/D,5,9
2013,20/11/2013,1,38,S/D,S/D,5,10
2013,21/11/2013,1,41,S/D,S/D,5,12
2013,22/11/2013,1,51,S/D,S/D,5,9
2013,23/11/2013,1,56,S/D,S/D,15,9
2013,24/11/2013,1,43,S/D,S/D,5,3
2013,25/11/2013,1,56,S/D,S/D,15,4
2013,26/11/2013,1,36,S/D,S/D,3,8
2013,27/11/2013,1,35,S/D,S/D,4,9
2013,28/11/2013,1,48,18,S/D,12,10
2013,29/11/2013,1,15,18,S/D,35,14
2013,30/11/2013,1,38,14,S/D,5,7
2013,01/12/2013,1,48,14,S/D,13,9
2013,02/12/2013,1,46,16,S/D,6,11
2013,03/12/2013,1,68,21,S/D,17,12
2013,04/12/2013,1,58,37,S/D,12,16
2013,05/12/2013,1,54,2,S/D,12,6
2013,06/12/2013,1,33,16,S/D,5,9
2013,07/12/2013,1,59,28,S/D,16,11
2013,08/12/2013,1,66,21,S/D,18,11
2013,09/12/2013,1,76,17,S/D,12,8
2013,10/12/2013,1,39,9,S/D,5,3
2013,11/12/2013,1,43,14,S/D,5,9
2013,12/12/2013,1,45,15,S/D,6,11
2013,13/12/2013,1,5,16,S/D,5,14
2013,14/12/2013,1,58,18,S/D,13,11
2013,15/12/2013,1,54,21,S/D,7,12
2013,16/12/2013,1,69,41,S/D,12,29
2013,17/12/2013,1,59,21,S/D,6,9
2013,18/12/2013,1,66,20,S/D,27,12
2013,19/12/2013,1,44,18,S/D,5,9
2013,20/12/2013,1,41,15,S/D,5,5
2013,21/12/2013,1,45,18,S/D,5,4
2013,22/12/2013,1,38,12,S/D,5,30
2013,23/12/2013,1,35,20,S/D,5,5
2013,24/12/2013,1,44,17,S/D,S/D,S/D
2013,25/12/2013,1,43,11,S/D,S/D,S/D
2013,26/12/2013,1,58,28,S/D,S/D,S/D
2013,27/12/2013,1,61,38,S/D,11,25
2013,28/12/2013,1,8,39,S/D,27,25
2013,29/12/2013,1,79,42,S/D,38,48
2013,30/12/2013,1,75,40,S/D,21,33
2013,31/12/2013,1,38,20,S/D,12,5
2014,01/01/2014,1,3,24,S/D,5,4
2014,02/01/2014,1,34,28,S/D,11,7
2014,03/01/2014,1,41,15,S/D,7,8
2014,04/01/2014,1,33,26,S/D,5,23
2014,05/01/2014,1,33,23,S/D,9,13
2014,06/01/2014,1,35,42,S/D,S/D,S/D
2014,07/01/2014,1,43,19,S/D,27,15
2014,08/01/2014,1,66,16,S/D,17,15
2014,09/01/2014,1,4,12,S/D,5,8
2014,10/01/2014,1,65,17,S/D,2,12
2014,11/01/2014,1,71,17,S/D,19,13
2014,12/01/2014,1,24,10,S/D,5,5
2014,13/01/2014,1,28,10,S/D,5,7
2014,14/01/2014,1,34,11,S/D,5,7
2014,15/01/2014,1,45,15,S/D,7,23
2014,16/01/2014,1,58,18,S/D,9,20
2014,17/01/2014,1,55,20,S/D,14,19
2014,18/01/2014,1,68,17,S/D,19,16
2014,19/01/2014,1,65,16,S/D,18,8
2014,20/01/2014,1,33,8,S/D,5,4
2014,21/01/2014,1,53,10,S/D,7,10
2014,22/01/2014,1,83,20,S/D,23,15
2014,23/01/2014,1,69,13,S/D,13,7
2014,24/01/2014,1,55,14,S/D,15,7
2014,25/01/2014,1,26,10,S/D,5,5
2014,26/01/2014,1,25,11,S/D,S/D,20
2014,27/01/2014,1,31,17,S/D,6,9
2014,28/01/2014,1,45,11,S/D,11,8
2014,29/01/2014,1,75,22,S/D,13,14
2014,30/01/2014,1,51,13,86,0,6
2014,31/01/2014,1,56,9,87,0,13
2014,01/02/2014,1,7,12,2,0,15
2014,02/02/2014,1,64,19,87,0,8
2014,03/02/2014,1,53,20,75,0,13
2014,04/02/2014,1,7,18,77,0,16
2014,05/02/2014,1,47,10,59,0,5
2014,06/02/2014,1,5,10,21,0,8
2014,07/02/2014,1,45,19,77,<0,5
2014,08/02/2014,1,26,23,15,0,58
2014,09/02/2014,1,48,14,81,0,7
2014,10/02/2014,1,44,10,73,<0,5
2014,11/02/2014,1,68,10,91,0,7
2014,12/02/2014,1,98,19,25,0,37
2014,13/02/2014,1,26,9,7,<0,5
2014,14/02/2014,1,2,8,53,<0,5
2014,15/02/2014,1,21,8,76,0,5
2014,16/02/2014,1,15,7,44,<0,5
2014,17/02/2014,1,25,11,52,0,6
2014,18/02/2014,1,36,15,83,S/D,S/D
2014,19/02/2014,1,51,15,88,S/D,S/D
2014,20/02/2014,1,53,13,5,S/D,S/D
2014,21/02/2014,1,85,25,27,S/D,S/D
2014,22/02/2014,1,65,18,S/D,6,10
2014,23/02/2014,1,36,11,S/D,5,5
2014,24/02/2014,1,4,12,S/D,5,8
2014,25/02/2014,1,34,5,S/D,5,5
2014,26/02/2014,1,34,8,S/D,5,4
2014,27/02/2014,1,39,16,S/D,5,9
2014,28/02/2014,1,46,18,S/D,11,14
2014,01/03/2014,1,51,14,S/D,5,13
2014,02/03/2014,1,44,13,S/D,6,8
2014,03/03/2014,1,35,9,S/D,5,8
2014,04/03/2014,1,38,7,S/D,5,3
2014,05/03/2014,1,53,12,S/D,11,16
2014,06/03/2014,1,86,10,S/D,2,6
2014,07/03/2014,1,63,18,89,<0,5
2014,08/03/2014,1,5,14,42,0,11
2014,09/03/2014,1,46,13,24,0,11
2014,10/03/2014,1,53,12,45,0,5
2014,11/03/2014,1,56,22,86,<0,5
2014,12/03/2014,1,76,24,34,0,18
2014,13/03/2014,1,55,11,47,0,15
2014,14/03/2014,1,49,14,55,S/D,S/D
2014,15/03/2014,1,76,8,29,S/D,S/D
2014,16/03/2014,1,1,21,85,S/D,S/D
2014,17/03/2014,1,73,20,42,S/D,S/D
2014,18/03/2014,1,43,11,79,S/D,S/D
2014,19/03/2014,1,39,20,52,<0,5
2014,20/03/2014,1,41,10,6,0,6
2014,21/03/2014,1,76,15,43,0,25
2014,22/03/2014,1,44,12,6,<0,5
2014,23/03/2014,1,83,27,57,0,7
2014,24/03/2014,1,6,22,6,0,15
2014,25/03/2014,1,45,27,81,<0,5
2014,26/03/2014,1,41,15,71,<0,5
2014,27/03/2014,1,74,17,99,0,8
2014,28/03/2014,1,95,22,9,0,13
2014,29/03/2014,1,94,20,75,0,4
2014,30/03/2014,1,73,19,81,0,9
2014,31/03/2014,1,6,12,8,<0,5
2014,01/04/2014,1,76,21,68,<0,5
2014,02/04/2014,1,39,7,63,<0,5
2014,03/04/2014,1,56,7,45,<0,5
2014,04/04/2014,1,5,10,9,0,9
2014,05/04/2014,1,88,17,84,<0,5
2014,06/04/2014,1,88,17,64,0,6
2014,07/04/2014,1,74,9,5,<0,5
2014,08/04/2014,1,86,12,62,0,7
2014,09/04/2014,1,36,13,56,0,7
2014,10/04/2014,1,14,22,45,0,52
2014,11/04/2014,1,55,18,97,0,14
2014,12/04/2014,1,48,19,24,<0,5
2014,13/04/2014,1,1,7,37,<0,5
2014,14/04/2014,1,24,19,45,<0,5
2014,15/04/2014,1,56,21,52,0,26
2014,16/04/2014,1,49,13,47,0,17
2014,17/04/2014,1,17,22,36,0,29
2014,18/04/2014,1,35,12,83,<0,5
2014,19/04/2014,1,19,32,25,0,9
2014,20/04/2014,1,48,22,56,<0,5
2014,21/04/2014,1,53,21,72,0,9
2014,22/04/2014,1,45,20,84,0,54
2014,23/04/2014,1,95,24,57,0,47
2014,24/04/2014,1,4,S/D,86,0,53
2014,25/04/2014,1,56,S/D,74,0,32
2014,26/04/2014,1,48,S/D,7,0,27
2014,27/04/2014,1,44,S/D,43,0,23
2014,28/04/2014,1,49,S/D,5,0,31
2014,29/04/2014,1,49,S/D,81,0,27
2014,30/04/2014,1,61,S/D,83,0,28
2014,01/05/2014,1,78,S/D,19,0,25
2014,02/05/2014,1,13,S/D,97,0,59
2014,03/05/2014,1,7,S/D,42,0,47
2014,04/05/2014,1,16,S/D,76,0,65
2014,05/05/2014,1,28,S/D,95,0,51
2014,06/05/2014,1,9,S/D,81,0,36
2014,07/05/2014,1,14,S/D,S/D,42,10
2014,08/05/2014,1,25,S/D,26,0,68
2014,09/05/2014,1,S/D,22,S/D,26,8
2014,10/05/2014,1,S/D,24,S/D,27,7
2014,11/05/2014,1,S/D,22,S/D,28,9
2014,12/05/2014,1,S/D,16,S/D,26,8
2014,13/05/2014,1,S/D,26,S/D,59,11
2014,14/05/2014,1,S/D,24,S/D,48,12
2014,15/05/2014,1,S/D,21,S/D,58,12
2014,16/05/2014,1,41,22,17,0,2
2014,17/05/2014,1,59,17,73,0,46
2014,18/05/2014,1,46,17,72,0,33
2014,19/05/2014,1,49,20,11,0,4
2014,20/05/2014,1,94,28,13,0,52
2014,21/05/2014,1,51,6,68,0,24
2014,22/05/2014,1,65,11,1,0,36
2014,23/05/2014,1,63,10,28,0,35
2014,24/05/2014,1,24,29,S/D,59,17
2014,25/05/2014,1,89,24,82,0,58
2014,26/05/2014,1,73,21,83,0,55
2014,27/05/2014,1,55,23,19,0,67
2014,28/05/2014,1,86,23,74,0,45
2014,29/05/2014,1,58,13,59,0,36
2014,30/05/2014,1,55,14,61,0,45
2014,31/05/2014,1,85,19,94,0,36
2014,01/06/2014,1,65,23,42,0,42
2014,02/06/2014,1,69,30,68,1,8
2014,03/06/2014,1,81,18,57,0,48
2014,04/06/2014,1,46,11,58,0,32
2014,05/06/2014,1,84,17,6,0,6
2014,06/06/2014,1,73,25,39,0,35
2014,07/06/2014,1,58,25,75,0,34
2014,08/06/2014,1,76,21,2,0,47
